datetime,return,equity_curve
2019-01-01,0.018612764221999978,101861.2764222
2019-01-02,0.01567740024561437,103458.1964222
2019-01-03,-0.023065161413232893,101071.9164222
2019-01-04,0.006490230157107479,101727.89642219999
2019-01-05,-0.005380038507122431,101180.59642219999
2019-01-06,0.055669171750050594,106813.2364222
2019-01-07,-0.002957498626400157,106497.33642219998
2019-01-08,-0.004960875245795027,105969.01642219997
2019-01-09,0.002826486553453078,106268.53642219998
2019-01-10,-0.09316040601771047,96368.51642219997
2019-01-11,0.004162977857232741,96769.69642219997
2019-01-12,-0.004884586988241901,96297.01642219997
2019-01-13,-0.02870618532852831,93532.69642219997
2019-01-14,0.041496504949244395,97413.97642219996
2019-01-15,-0.01949186420407001,95515.19642219997
2019-01-16,0.010556226001390945,96523.47642219996
2019-01-17,0.00656441337886049,97157.09642219997
2019-01-18,-0.005710751148726545,96602.25642219996
2019-01-19,0.018955871920805167,98433.43642219996
2019-01-20,-0.03328665663917674,95156.91642219995
2019-01-21,-0.003382623272194407,94835.03642219996
2019-01-22,0.012071277063716135,95979.81642219995
2019-01-23,-0.0049058230943966885,95508.95642219996
2019-01-24,0.0045733930760283314,95945.75642219995
2019-01-25,-0.0011733713318659023,95833.17642219995
2019-01-26,-1.085219168162066e-05,95832.13642219995
2019-01-27,-0.003909544480458993,95457.47642219995
2019-01-28,-0.03178315741955229,92423.53642219998
2019-01-29,-0.00650115785718508,91822.67642219996
2019-01-30,0.013347901060567269,93048.31642219996
2019-01-31,-0.006728547318999301,92422.23642219996
2019-02-01,0.007868452746349286,93149.45642219998
2019-02-02,0.011918480715206847,94259.65642219997
2019-02-03,-0.012870405495285508,93046.49642219997
2019-02-04,0.0014278882613392163,93179.35642219997
2019-02-05,0.0023354958475345633,93396.97642219996
2019-02-06,-0.018434429742318237,91675.25642219996
2019-02-07,-0.0019767602194140643,91494.03642219998
2019-02-08,0.07406646667908623,98270.67642219995
2019-02-09,0.0016244927359014838,98430.31642219995
2019-02-10,0.003930496355823543,98817.19642219997
2019-02-11,-0.0128951239878905,97542.93642219997
2019-02-12,0.00010928520701769529,97553.59642219999
2019-02-13,-0.005879434700876596,96980.03642219999
2019-02-14,-0.005050936440851639,96490.19642219998
2019-02-15,0.003209237948330612,96799.85642219998
2019-02-16,0.004281411309045691,97214.29642219999
2019-02-17,0.013150534921816837,98492.71642219997
2019-02-18,0.06098440796629445,104499.23642219996
2019-02-19,0.002286523884582392,104738.17642219993
2019-02-20,0.015378346797897846,106348.87642219993
2019-02-21,-0.007928433551593006,105505.69642219994
2019-02-22,0.006084410811632024,106147.63642219992
2019-02-23,0.0381521448475044,110197.39642219995
2019-02-24,-0.0882888372673023,100468.19642219992
2019-02-25,0.02183138623075087,102661.55642219992
2019-02-26,-0.00473341742454747,102175.61642219992
2019-02-27,0.0022494603707630123,102405.45642219993
2019-02-28,-0.001112050118994623,102291.57642219993
2019-03-01,0.0023663727597755813,102533.63642219992
2019-03-02,-0.0007784762423848068,102453.81642219993
2019-03-03,-0.003090953671213148,102137.13642219992
2019-03-04,-0.02353404534530834,99733.43642219993
2019-03-05,0.03713077712797719,103436.61642219992
2019-03-06,0.0010330964381493057,103543.47642219992
2019-03-07,0.0029630065611185863,103850.27642219992
2019-03-08,-0.002190653774238438,103622.77642219992
2019-03-09,0.019608623414231197,105654.67642219992
2019-03-10,-0.006452340995071637,104972.95642219993
2019-03-11,-0.011197741209386547,103797.49642219991
2019-03-12,0.002785423637040152,104086.61642219989
2019-03-13,-0.004179019502715042,103651.6364221999
2019-03-14,0.0027893433232673015,103940.75642219989
2019-03-15,0.011666645902348005,105153.39642219989
2019-03-16,0.020329538300568606,107291.11642219988
2019-03-17,-0.006019510482662471,106645.2764221999
2019-03-18,0.0016261385953320051,106818.69642219988
2019-03-19,0.006747133452662313,107539.41642219988
2019-03-20,0.0066511426581663535,108254.6764221999
2019-03-21,-0.014986881432008992,106632.2764221999
2019-03-22,0.0015336819721682993,106795.81642219989
2019-03-23,0.0046451257794486445,107291.89642219992
2019-03-24,-0.0033514180659557358,106932.31642219992
2019-03-25,-0.013630678253009343,105474.75642219992
2019-03-26,0.0030640506881700613,105797.93642219993
2019-03-27,0.02199475791960448,108124.93642219991
2019-03-28,-0.0024623367079764646,107858.69642219992
2019-03-29,0.018185274484703307,109820.1364221999
2019-03-30,0.0008807128014134413,109916.85642219991
2019-03-31,-0.0007143581299159374,109838.3364221999
2019-04-01,0.009612854986636554,110894.19642219991
2019-04-02,0.16710504785523894,129425.17642219989
2019-04-03,0.015128895738280468,131383.2364221999
2019-04-04,-0.006716534194395218,130500.7964221999
2019-04-05,0.02117642248756324,133264.33642219988
2019-04-06,0.007597231391244019,134276.77642219994
2019-04-07,0.024470947899943418,137562.65642219994
2019-04-08,0.012593388678705297,139295.0364221999
2019-04-09,-0.016220247742007143,137035.6364221999
2019-04-10,0.03002503660670741,141150.1364221999
2019-04-11,-0.05358039454796104,133587.2564221999
2019-04-12,0.0059634430808448435,134383.8964221999
2019-04-13,-0.000539796820387628,134311.3564221999
2019-04-14,0.016663371286079087,136549.4364221999
2019-04-15,-0.020249808951613435,133784.33642219988
2019-04-16,0.02891235329518116,137652.3564221999
2019-04-17,0.005496455125543864,138408.95642219987
2019-04-18,0.010448167787558305,139855.07642219987
2019-04-19,4.46176153174882e-05,139861.3164221999
2019-04-20,0.006143943314576017,140720.61642219985
2019-04-21,-0.006575724464023769,139795.27642219988
2019-04-22,0.018784611806690332,142421.27642219988
2019-04-23,0.024858785772321035,145961.69642219986
2019-04-24,-0.013949276076585249,143925.6364221999
2019-04-25,-0.035244589679073846,138853.0364221999
2019-04-26,0.017638793238578643,141302.2364221999
2019-04-27,-0.0033874906167076224,140823.5764221999
2019-04-28,0.0021841513176590333,141131.15642219989
2019-04-29,-0.01278158590725087,139327.27642219988
2019-04-30,0.015427129957573005,141476.69642219986
2019-05-01,0.011465775219680951,143098.83642219985
2019-05-02,0.019926227712901534,145950.25642219986
2019-05-03,0.04984794256855718,153225.57642219987
2019-05-04,0.00963129024839593,154701.33642219985
2019-05-05,-0.009046980668482085,153301.75642219986
2019-05-06,-0.004719972013935814,152578.17642219987
2019-05-07,0.016793358395566615,155140.4764221999
2019-05-08,0.02362181736523028,158805.1764221999
2019-05-09,0.036328412775803454,164574.31642219986
2019-05-10,0.02593296507488496,168842.21642219982
2019-05-11,0.1082379773687756,187117.3564221998
2019-05-12,-0.015133069717011338,184285.69642219978
2019-05-13,0.11616962366386363,205694.09642219974
2019-05-14,0.019826042997507676,209772.19642219978
2019-05-15,0.027553985221028476,215552.25642219975
2019-05-16,-0.03658175576949274,207666.97642219975
2019-05-17,-0.06401874881142045,194372.39642219976
2019-05-18,-0.01308344212866619,191829.33642219976
2019-05-19,0.12076765958785307,214996.1164221997
2019-05-20,-0.025435715263158687,209527.53642219974
2019-05-21,-0.004129671998130413,208662.25642219975
2019-05-22,-0.034445328653291196,201474.81642219974
2019-05-23,0.028788114082931804,207274.89642219976
2019-05-24,0.014219570487669975,210222.25642219975
2019-05-25,0.007487504067308581,211796.29642219972
2019-05-26,0.07230777996925708,227110.81642219968
2019-05-27,0.01624378820047867,230799.95642219967
2019-05-28,-0.00458266984273259,229742.27642219968
2019-05-29,-0.007917393473795276,227923.31642219968
2019-05-30,-0.04290758906773873,218143.6764221998
2019-05-31,0.034023264491221505,225565.63642219972
2019-06-01,-0.0012598550227219674,225281.45642219976
2019-06-02,0.02099444878914536,230011.1164221997
2019-06-03,-0.06897127515732893,214146.95642219973
2019-06-04,-0.05206023090993728,202998.41642219975
2019-06-05,0.011459301215246409,205324.63642219975
2019-06-06,0.0012916131479452364,205589.83642219973
2019-06-07,0.024512787634359157,210629.41642219975
2019-06-08,-0.010728131133737717,208369.75642219975
2019-06-09,-0.033127360316214105,201467.01642219975
2019-06-10,0.04576491062277932,210687.13642219975
2019-06-11,-0.012075250740044452,208143.03642219972
2019-06-12,0.030321648557092296,214454.2764221997
2019-06-13,0.01102053099350253,216817.6764221997
2019-06-14,0.051739139470140305,228035.63642219963
2019-06-15,0.01809454024265089,232161.83642219965
2019-06-16,0.01619723576428611,235922.21642219965
2019-06-17,0.03974352285339777,245298.5964221996
2019-06-18,-0.024633895538478945,239255.93642219965
2019-06-19,0.01890210152202676,243778.37642219962
2019-06-20,0.027903951531037308,250580.75642219966
2019-06-21,0.06669003733009493,267291.9964221996
2019-06-22,0.055409964376957666,282102.63642219955
2019-06-23,0.016273580630878248,286693.45642219955
2019-06-24,0.013650538274709634,290606.9764221996
2019-06-25,0.06837764270025959,310477.99642219953
2019-06-26,0.10659834313989247,343574.4364221994
2019-06-27,-0.13347634497360072,297715.3764221995
2019-06-28,0.09350084746890586,325552.01642219943
