datetime,return,equity_curve
2021-01-01,0.0010526522336486988,100105.26522336487
2021-01-02,0.09675804366466068,109791.25484690964
2021-01-03,0.025466400248758347,112587.24288665447
2021-01-04,-0.030564651791868847,109146.0530116173
2021-01-05,0.061128134837641346,115817.9476571078
2021-01-06,0.08284351428456915,125412.7134582489
2021-01-07,0.07224836225942544,134473.576612118
2021-01-08,0.029112026853159945,138388.3749854904
2021-01-09,-0.012160660760615616,136705.48090407898
2021-01-10,-0.048241867785143056,130110.5531688
2021-01-11,-0.07180063509923085,120768.53281816792
2021-01-12,-0.03812670540916652,116164.02654471238
2021-01-13,0.09725147376015997,127461.1493241
2021-01-14,0.04733384127263407,133494.37513463444
2021-01-15,-0.061231106928499535,125320.36677641241
2021-01-16,-0.02028849846014047,122777.80470804493
2021-01-17,-0.0046106972322200734,122211.7134236995
2021-01-18,0.022347566566892185,124942.84782468957
2021-01-19,-0.020146640514465686,122425.66918471197
2021-01-20,-0.011763761009448426,120985.48287100122
2021-01-21,-0.1298797734900654,105271.9157601294
2021-01-22,0.06771599195069378,112400.50796037645
2021-01-23,-0.02625109495163358,109449.87155329675
2021-01-24,0.0056549516321016124,110068.80528307037
2021-01-25,-0.00017620655278660635,110049.4104383221
2021-01-26,0.00660334486467562,110776.10464760057
2021-01-27,-0.06455346448193588,103625.12331078449
2021-01-28,0.0984647674213246,113828.54697658695
2021-01-29,0.026524690131332518,116847.81391324075
2021-01-30,0.000311001234455377,116884.15372761118
2021-01-31,-0.034056856233479094,112903.44690813805
2021-02-01,0.013061201726578098,114378.10160383124
2021-02-02,0.057708687169788275,120978.71168836099
2021-02-03,0.0605441079845459,128303.25987265236
2021-02-04,-0.018092219249332686,125981.96916463222
2021-02-05,0.03655838383472543,130587.66634960739
2021-02-06,0.023364498337267836,133638.7816629005
2021-02-07,-0.009961696239402684,132307.5127141708
2021-02-08,0.19491675299652256,158096.46348946312
2021-02-09,0.0009803421553409297,158251.45211723214
2021-02-10,-0.034678079178478094,152763.59573060164
2021-02-11,0.07042775273137969,163522.3924770729
2021-02-12,-0.014189310048426163,161202.1225503553
2021-02-13,-0.002826530694521545,160746.47980294467
2021-02-14,0.030144665370583246,165592.12864610367
2021-02-15,-0.013699215700545109,163323.64635746827
2021-02-16,0.025465837372362854,167482.81977466887
2021-02-17,0.060669274946634655,177643.8810164159
2021-02-18,-0.01086246786119538,175714.23006813705
2021-02-19,0.08430107075478754,190527.1278097341
2021-02-20,-0.0011574351113523562,190306.605022342
2021-02-21,0.02802411399555016,195639.77901559425
2021-02-22,-0.057757726038868085,184340.07025690688
2021-02-23,-0.09592169450876709,166657.8583519992
2021-02-24,0.01603119682205012,169329.58328118143
2021-02-25,-0.052295502946479555,160474.40755977426
2021-02-26,-0.01689614772248149,157763.00826396662
2021-02-27,-0.0036760194319207518,157183.06837995
2021-02-28,-0.021014643949472722,153879.92216305976
2021-03-01,0.0984290261916918,169026.17305202305
2021-03-02,-0.023077358345878318,165125.4954866691
2021-03-03,0.03933141239117122,171620.11444595177
2021-03-04,-0.039162637351518814,164899.0181416788
2021-03-05,0.007791989703947122,166183.90959322976
2021-03-06,0.0026717739500077275,166627.91543379138
2021-03-07,0.042669392363824166,173737.82733620194
2021-03-08,0.027485568678891292,178513.11032157246
2021-03-09,0.04782986043787529,187051.36747458432
2021-03-10,0.017592090757420298,190341.99210749677
2021-03-11,0.03435049908158061,196880.33453257155
2021-03-12,-0.009530317706425873,195004.00239432874
2021-03-13,0.06921400791148491,208501.01095882102
2021-03-14,-0.03623029841633607,200946.95711167518
2021-03-15,-0.05694703145763613,189503.62442372035
