datetime,return,equity_curve
2021-04-13,0.04909225771023329,110197.12485129642
2021-04-14,-0.023024233371472302,107659.9205318549
2021-04-15,-0.005480339644816534,107069.90760120639
2021-04-16,-0.025945402745263246,104291.93572659497
2021-04-17,-0.02820905280620567,101349.95900442202
2021-04-18,0.0,101349.95900442202
2021-04-19,-0.03226182020242252,98080.22484949848
2021-04-20,-0.012951578525852603,96809.93111552691
2021-04-21,-0.028882938667048164,94013.775812756
2021-04-22,0.0,94013.775812756
2021-04-23,0.0,94013.775812756
2021-04-24,-0.014459452037351994,92654.38813054109
2021-04-25,-0.03024341279100884,89852.20322341079
2021-04-26,0.037579460244103524,93228.80052229007
2021-04-27,0.018659650499503355,94968.41735652392
2021-04-28,-0.03722721457151468,91433.00770607544
2021-04-29,-0.007194137625171737,90775.22606515455
2021-04-30,0.06054083725435877,96270.83425309269
2021-05-01,0.0018337824561875937,96447.37401998857
2021-05-02,-0.02553219155676989,93984.86119136278
2021-05-03,-0.02610022681187163,91531.83499738594
2021-05-04,0.0,91531.83499738594
2021-05-05,0.0300509346158917,94282.45218616498
2021-05-06,-0.0314515455677824,91317.12334498955
2021-05-07,-0.004790547735134432,90879.66430657022
2021-05-08,0.026914855167177176,93325.67730902323
2021-05-09,-0.017442386173936786,91697.85480545505
2021-05-10,-0.02495361965813181,89409.66141317312
2021-05-11,-0.0012152661956875699,89301.00487408983
2021-05-12,-0.012770576879411966,88160.57952593653
2021-05-13,0.0,88160.57952593653
2021-05-14,-0.02238043233301512,86187.5076414169
2021-05-15,0.0,86187.5076414169
2021-05-16,-0.02837647672427801,83741.8098369067
2021-05-17,0.0,83741.8098369067
2021-05-18,-0.040217243345492815,80373.94509250384
2021-05-19,0.0,80373.94509250384
2021-05-20,0.011824648077310096,81324.33870780774
2021-05-21,-0.06835791209131659,75765.17671153496
2021-05-22,-0.024639652971054082,73898.34905007215
2021-05-23,-0.0030393670259142302,73673.74484469986
2021-05-24,0.09646090270160768,80780.38077782752
2021-05-25,-0.08308292695016595,74068.91030265669
2021-05-26,0.0016533082152616618,74191.36904055554
2021-05-27,-0.022476656166846798,72523.79514808334
2021-05-28,0.0,72523.79514808334
2021-05-29,0.0,72523.79514808334
2021-05-30,-0.012093722211661384,71646.71251582698
2021-05-31,0.005574654562303438,72046.11818862738
2021-06-01,-0.024035778399482566,70314.43365730261
2021-06-02,0.018254408410358636,71597.98204642608
2021-06-03,0.04453569588166317,74786.64800058649
2021-06-04,-0.03959830264266739,71825.22367942863
2021-06-05,-0.03923000967465928,69007.51945960008
2021-06-06,0.0,69007.51945960008
2021-06-07,-0.028540237374533595,67038.02847359535
2021-06-08,0.0,67038.02847359535
2021-06-09,0.09031137765198305,73092.32518011861
2021-06-10,-0.01899971913498366,71703.59153077345
2021-06-11,-0.024467956887745612,69949.15114450197
2021-06-12,-0.03169611179965803,67732.03502953466
2021-06-13,0.08405347719038736,73425.14809094818
2021-06-14,0.038225089757717656,76231.83096719839
2021-06-15,-0.009163078340145625,75533.31272803321
2021-06-16,-0.021188876946330204,73932.84665929024
2021-06-17,-0.02244155428729455,72273.67866737155
2021-06-18,0.0,72273.67866737155
2021-06-19,0.0,72273.67866737155
2021-06-20,-0.0006755807807486969,72224.85195910987
2021-06-21,-0.04018706800408289,69322.3469218443
2021-06-22,-0.013902611897458561,68358.58523676892
2021-06-23,0.014117325153666593,69323.62561160102
2021-06-24,0.0022140045786120943,69477.1084361111
2021-06-25,-0.028226104307646382,67516.04032639977
2021-06-26,0.0,67516.04032639977
2021-06-27,0.06934448087862655,72197.90509381439
2021-06-28,-0.005904015075030911,71771.64757375485
2021-06-29,0.04095753411744396,74711.23727792209
2021-06-30,-0.034329493441928816,72146.43834775127
2021-07-01,0.0,72146.43834775127
2021-07-02,-0.021236343067520314,70614.31183189873
2021-07-03,0.026043581220459133,72453.3613974196
2021-07-04,0.01775551894830274,73739.80842857971
2021-07-05,-0.022829774842325068,72056.34520523905
2021-07-06,-0.02599499323018717,70183.24099943682
2021-07-07,-0.012658792237643102,69294.80593306052
2021-07-08,0.0,69294.80593306052
2021-07-09,0.00939265768150177,69945.66832429587
2021-07-10,-0.014188055027600344,68953.27533316848
2021-07-11,0.012688915738279682,69828.21763374945
2021-07-12,-0.023459007298669676,68190.11696662623
2021-07-13,0.0,68190.11696662623
2021-07-14,-0.0035917434123731162,67945.1955632224
2021-07-15,-0.01295183004353817,67065.18093801256
2021-07-16,-0.019488973464119375,65758.14940634528
2021-07-17,-0.007405207088788557,65271.196692215795
2021-07-18,0.003390949076423011,65492.527996356286
2021-07-19,-0.010481989784151713,64806.03598696021
2021-07-20,0.0,64806.03598696021
2021-07-21,0.045093090883773,67728.34045753727
2021-07-22,0.004445766888103497,68029.44487092958
2021-07-23,0.023812754502567035,69649.41334058695
2021-07-24,0.018499799371889614,70937.91351375762
2021-07-25,0.032682858206687815,73256.36728260605
2021-07-26,0.052327909237954495,77089.71982087252
2021-07-27,0.014167323744805005,78181.87483897113
2021-07-28,0.014193421088070979,79291.54311001551
2021-07-29,-0.012576790932660398,78294.30994959282
2021-07-30,0.021016682889114735,79939.79663382548
2021-07-31,-0.017589156948997653,78533.72300436217
2021-08-01,-0.0054704970188963475,78104.10450678397
2021-08-02,0.0,78104.10450678397
2021-08-03,0.0,78104.10450678397
2021-08-04,0.015818231379095105,79339.5733035293
2021-08-05,-0.03189254558961108,76809.2323448862
2021-08-06,0.04817316228308899,80509.37595947589
2021-08-07,0.04040191358864842,83762.10881006665
2021-08-08,-0.022331931919493564,81891.53909868703
2021-08-09,0.02871955810945037,84243.4279145041
2021-08-10,-0.025770687886605415,82072.41682722168
2021-08-11,-0.007081524033397679,81491.21903498066
2021-08-12,-0.0071745180058035984,80906.55881669931
2021-08-13,0.03431389992711398,83682.7783793827
2021-08-14,-0.029305695662281472,81230.39634402236
2021-08-15,-0.02125698217705141,79503.68325670266
2021-08-16,-0.020761667908337667,77853.05418743732
2021-08-17,-0.023570028894027928,76018.0554507511
2021-08-18,-0.025716174367960476,74063.1618816663
2021-08-19,0.019027141663155334,75472.37215480996
2021-08-20,0.05462459877268255,79595.02020218904
2021-08-21,-0.010121095221505838,78789.43142356501
2021-08-22,-0.0014772811083587634,78673.03728498465
2021-08-23,-0.008165425313157448,78030.63847487485
2021-08-24,-0.012374522717310987,77065.04656642124
2021-08-25,0.0029097199130301288,77289.28426701414
2021-08-26,-0.04151224642744278,74080.83245232118
2021-08-27,0.032108193382792694,76459.43414665856
2021-08-28,-0.0035467913054771927,76188.2484904055
2021-08-29,-0.02050092276061244,74626.31909283735
2021-08-30,-0.03476971486955227,72031.58325621518
2021-08-31,0.0,72031.58325621518
2021-09-01,0.02205941667505895,73620.55796502822
2021-09-02,0.008908634023363948,74276.41657253451
2021-09-03,-0.007436883898663038,73724.03148607584
2021-09-04,-0.015631375227957767,72571.62348659922
2021-09-05,0.015214508294427498,73675.76505407615
2021-09-06,0.017473321441339396,74963.12537930263
2021-09-07,-0.03635902278433667,72237.53939565147
2021-09-08,0.0,72237.53939565147
2021-09-09,-0.01249183224970063,71335.16017138986
2021-09-10,-0.007321427780267009,70812.88494800124
2021-09-11,-0.010988318633391225,70034.77040484293
2021-09-12,-0.019749017048900863,68651.65253010183
2021-09-13,-0.025306345389869533,66914.33009958976
2021-09-14,0.04049586592123222,69624.08383951182
2021-09-15,0.02137412454050902,71112.2376785164
2021-09-16,-0.030518135662880974,68942.02476175239
2021-09-17,-0.017307754322674285,67748.79313466825
2021-09-18,0.005352859399583743,68111.44289880962
2021-09-19,-0.015383178726324775,67063.67239938937
2021-09-20,0.0,67063.67239938937
2021-09-21,0.0,67063.67239938937
2021-09-22,0.026543407073749137,68843.77075574691
2021-09-23,0.030263293058463203,70927.20996537774
2021-09-24,-0.05804897174302881,66809.95835828566
2021-09-25,-0.00337684176555908,66584.35170054615
2021-09-26,-0.009015530047474907,65984.05847709822
2021-09-27,-0.004475577112114104,65688.74173521373
2021-09-28,0.0,65688.74173521373
2021-09-29,-0.023416283050038844,64150.555565541064
2021-09-30,0.017590982709670522,65279.02687931025
2021-10-01,0.09822753819634378,71691.22498551785
2021-10-02,-0.010497044864735128,70938.67898043705
2021-10-03,0.01183105504868287,71777.95839653544
2021-10-04,-0.0024960952717941742,71598.79377396281
2021-10-05,0.04551260334035767,74857.44127464526
2021-10-06,0.07444939689557861,80430.53263068879
2021-10-07,-0.027821018462767855,78192.87329740015
2021-10-08,-0.019556644166545678,76663.6830979631
2021-10-09,0.0041231803448349424,76979.78128927527
2021-10-10,-0.017280055947752504,75649.56636175084
2021-10-11,0.025150269041895434,77552.17330865159
2021-10-12,-0.0208728081357471,75933.4416746699
2021-10-13,0.006031886909635409,76391.4636075109
2021-10-14,-0.00033125220994012494,76366.15876637035
2021-10-15,0.07518196383710918,82107.51655312255
2021-10-16,-0.018896938481641534,80555.93586393783
2021-10-17,-0.021143651305843947,78852.6892454148
2021-10-18,-0.018764217267990713,77373.08025224849
2021-10-19,0.03650896845201679,80197.89159821319
2021-10-20,0.026692707050998132,82338.590424752
2021-10-21,-0.04336390328449813,78768.06775299116
2021-10-22,0.0,78768.06775299116
2021-10-23,0.0,78768.06775299116
2021-10-24,0.0,78768.06775299116
2021-10-25,0.03410699622509905,81454.60994250077
2021-10-26,-0.026236936507825215,79317.4905131697
2021-10-27,0.0,79317.4905131697
2021-10-28,-0.010006686960044031,78523.78521514815
2021-10-29,0.027613573605904884,80692.10753800091
2021-10-30,-0.01700585645603625,79319.86914007463
2021-10-31,-0.02208858692549298,77567.80531565537
2021-11-01,-0.0566233896718874,73175.6532492739
2021-11-02,0.02132054905137326,74735.79835374134
2021-11-03,-0.02430416985683137,72919.40681616611
2021-11-04,-0.013483223873729355,71936.21812932419
2021-11-05,-0.019297101539476835,70548.05762371667
2021-11-06,-0.0009217394808722634,70483.03069370602
2021-11-07,0.029242354901604317,72544.12049179205
2021-11-08,0.0670072127244159,77405.09980549122
2021-11-09,-0.03027929272187846,75061.32813031453
2021-11-10,-0.06599541168254297,70107.62487891597
2021-11-11,0.0,70107.62487891597
2021-11-12,0.0,70107.62487891597
2021-11-13,-0.007040090634023999,69614.06084563225
2021-11-14,-0.00707531457682653,69121.51946617906
2021-11-15,-0.023448087012357677,67500.75206330972
2021-11-16,0.0,67500.75206330972
2021-11-17,-0.004357698468868687,67206.60413939596
2021-11-18,-0.013316515819071673,66311.6463322276
2021-11-19,-0.003980261744939928,66047.70862308746
2021-11-20,-0.001996877722821422,65915.81942509461
2021-11-21,-0.018125525024111133,64721.06059062027
2021-11-22,-0.010834693540395346,64019.82773351155
2021-11-23,-0.000860849763647531,63964.716279938395
2021-11-24,-0.028505400519370117,62141.37642327088
2021-11-25,0.031792106272608534,64116.981666445674
2021-11-26,-0.02121090637894396,62757.00237101822
2021-11-27,-0.016278613874732728,61735.40536148473
2021-11-28,0.015416716246606121,62687.16258831195
2021-11-29,0.008727790429129412,63234.283005979494
2021-11-30,-0.044500965067267195,60420.29638687672
2021-12-01,-0.04677000812567644,57594.438633906706
2021-12-02,0.0,57594.438633906706
2021-12-03,-0.014839459717280845,56739.76828185945
2021-12-04,0.0,56739.76828185945
2021-12-05,0.0,56739.76828185945
2021-12-06,0.005251389168115628,57037.7308864162
2021-12-07,0.002906259794614785,57203.49735046745
2021-12-08,-0.012056435717851977,56513.82706182521
2021-12-09,-0.013824550834745986,55732.54878674298
2021-12-10,-0.03721737832495875,53658.32943353253
2021-12-11,0.018235309333711536,54636.8056690832
2021-12-12,0.013402443996290536,55369.07239719929
2021-12-13,-0.027800737465626946,53829.771351769465
2021-12-14,-0.0010569565811436865,53772.875620677754
2021-12-15,-0.04644740198677544,51275.265250739256
2021-12-16,-0.01818624876683106,50342.760521304066
2021-12-17,0.0,50342.760521304066
2021-12-18,-0.007274837548137292,49976.5251167868
2021-12-19,-0.022196920752779903,48867.20014927017
2021-12-20,-0.0033156434740443386,48705.17393600042
2021-12-21,0.041987537907153705,50750.18427291276
2021-12-22,-0.017876716109364477,49842.93763616796
2021-12-23,0.024483285277410394,51063.25649737844
2021-12-24,-0.00036891452427356697,51044.41852039985
2021-12-25,-0.016752856782846104,50189.278687363934
2021-12-26,-0.002301921133728513,50073.746926066895
2021-12-27,-0.0014540364633612857,50000.937872179275
2021-12-28,-0.009182916442458389,49541.7834376545
2021-12-29,0.0,49541.7834376545
2021-12-30,-0.006998005912942751,49195.08974422006
2021-12-31,-0.02243661847234313,48091.31828491631
2022-01-01,0.008320169219798279,48491.446191049996
2022-01-02,-0.04360556764661516,46376.949153883965
2022-01-03,-0.01130170014303522,45852.810780997985
2022-01-04,-0.023544683490352547,44773.22086401636
2022-01-05,-0.017895910696988593,43971.96330181738
2022-01-06,0.0,43971.96330181738
2022-01-07,0.0,43971.96330181738
2022-01-08,0.0,43971.96330181738
2022-01-09,-0.02726880096183104,42772.90058663918
2022-01-10,-0.003922234148655335,42605.13525532123
2022-01-11,-0.01313207908920111,42045.64124954224
2022-01-12,0.02737771956815327,43196.75502473539
2022-01-13,-0.02677584155071333,42040.125556688094
2022-01-14,-0.002059496987684928,41953.5440447422
2022-01-15,-0.010451963370901152,41515.04713910707
2022-01-16,-0.021391775130482737,40626.9665861759
2022-01-17,0.0,40626.9665861759
2022-01-18,-0.0053055190684816456,40411.41944025838
2022-01-19,-0.04002987202120001,38793.7554918698
2022-01-20,-0.024526140693835408,37842.29438663395
2022-01-21,0.0,37842.29438663395
2022-01-22,0.0,37842.29438663395
2022-01-23,-0.02252382340247805,36989.94123072482
2022-01-24,-0.02136248531085072,36199.74415453423
2022-01-25,0.00810371950656652,36493.096727372045
2022-01-26,-0.019275378952313016,35789.678458808536
2022-01-27,0.0,35789.678458808536
2022-01-28,-0.011983519822299504,35360.79213756368
2022-01-29,0.011902995298515018,35781.691480128866
2022-01-30,-0.011307230906858479,35377.09963232508
2022-01-31,0.0009518145500115871,35410.77207049234
2022-02-01,0.00590130762491925,35619.74192971621
2022-02-02,-0.026603500787606538,34672.132097234666
2022-02-03,0.0,34672.132097234666
2022-02-04,0.11561484843860903,38680.74539469989
2022-02-05,-0.00459762041595646,38502.9060099688
2022-02-06,0.024057767561048493,39429.19997318152
2022-02-07,0.03433756610003802,40783.102733532265
2022-02-08,-0.014321360161425045,40199.033230784946
2022-02-09,-0.01522748464413759,39586.90306955399
2022-02-10,-0.023557772733823645,38654.323803805535
2022-02-11,0.0,38654.323803805535
2022-02-12,-0.02142023213988231,37826.33921471784
2022-02-13,-0.018448188819070066,37128.51176655053
2022-02-14,-0.002275843351925988,37044.01308987972
2022-02-15,0.047086222867181116,38788.27574612457
2022-02-16,-0.03235852896553171,37533.14420187057
2022-02-17,-0.008947554887017484,37197.31433404199
2022-02-18,0.0,37197.31433404199
2022-02-19,0.0,37197.31433404199
2022-02-20,0.0,37197.31433404199
2022-02-21,-0.04803867118109362,35410.404781929166
2022-02-22,6.241645783267025e-05,35412.614973966076
2022-02-23,-0.018281075054791818,34765.23430174056
2022-02-24,-0.004742560916468075,34600.35806028927
2022-02-25,0.02320365218884901,35403.21273432986
2022-02-26,-0.0026047188276066002,35310.997319562994
2022-02-27,-0.07503459815012448,32661.45082540946
2022-02-28,0.08097177195428085,35306.10637334047
2022-03-01,0.029140104963868874,36334.93001892513
2022-03-02,-0.022283887127009017,35525.24653961563
2022-03-03,-0.0038129416453710485,35389.79084762266
2022-03-04,0.0,35389.79084762266
2022-03-05,0.0,35389.79084762266
2022-03-06,-0.022892150203854045,34579.6424398559
2022-03-07,-0.043872176707093424,33062.558256266435
2022-03-08,-0.001412956738148008,33015.84229179783
2022-03-09,0.08265948619834806,35744.91485204353
2022-03-10,-0.05925099025047276,33626.99325064112
2022-03-11,-0.03414903674557679,32478.663822481714
2022-03-12,-0.025617978105940575,31646.626123767175
2022-03-13,-0.012501119078524026,31251.00788216043
2022-03-14,0.012840906536512486,31652.29915354707
2022-03-15,-0.028905536804754828,30737.372455409106
2022-03-16,0.046541680979648614,32167.941438381396
2022-03-17,-0.004756001129661902,32014.95067256156
2022-03-18,-0.010476536096750366,31679.544886204785
2022-03-19,0.010591919527033866,32015.092076292523
2022-03-20,-0.012674378757797533,31609.320673351827
2022-03-21,0.0,31609.320673351827
2022-03-22,0.010145671790292798,31930.01846641777
2022-03-23,-0.018836920244475697,31328.555255161224
2022-03-24,0.02577714656648622,32136.116015689775
2022-03-25,0.007291532823491709,32370.437560437716
2022-03-26,-0.005315514890303019,32198.372017579586
2022-03-27,0.051885963863646634,33869.01558455197
2022-03-28,0.006269925171085156,34081.371777885426
2022-03-29,0.002118237820404101,34153.5642285566
2022-03-30,0.0,34153.5642285566
2022-03-31,-0.014681130649845109,33652.15128995928
2022-04-01,-0.007600811460399148,33396.36763276747
2022-04-02,-0.011953202070483226,32997.174102032855
2022-04-03,0.0006280014659110211,33017.89637573985
2022-04-04,-0.018021455982569212,32422.865809567425
2022-04-05,-0.01973373608574569,31783.041532537874
2022-04-06,0.0,31783.041532537874
2022-04-07,0.0,31783.041532537874
2022-04-08,-0.015114399855596261,31302.659934188076
2022-04-09,0.0,31302.659934188076
2022-04-10,-0.023747060691463595,30559.313768926666
2022-04-11,-0.0022920723178612157,30489.269611784075
2022-04-12,0.0,30489.269611784075
2022-04-13,-0.000423842798691898,30476.346954421744
2022-04-14,-0.019523022445753768,29881.35654876599
2022-04-15,0.001149603501347185,29915.70826087946
2022-04-16,-0.014292540119696051,29488.136800351716
2022-04-17,-0.01937389982134352,28916.836592063628
2022-04-18,0.001507432791911567,28960.42677978085
2022-04-19,0.016910540717023137,29450.163256022704
2022-04-20,-0.01965835148261419,28871.22159551544
2022-04-21,-0.014231051312382004,28460.35375953851
2022-04-22,0.0,28460.35375953851
2022-04-23,-0.013593554205737712,28073.476397993752
2022-04-24,-0.010369143365394407,27782.37849645794
2022-04-25,0.0111538364962942,28092.258603685586
2022-04-26,-0.048112337271991046,26740.674383013073
2022-04-27,-0.005043648999121353,26605.80380742536
2022-04-28,0.012866270137262159,26948.12126643069
2022-04-29,-0.009377296283188508,26695.420749040077
2022-04-30,0.0,26695.420749040077
2022-05-01,-0.021579417261525013,26119.349125724566
2022-05-02,-0.00898542484391629,25884.65567718336
2022-05-03,0.0,25884.65567718336
2022-05-04,0.023122314239103492,26483.168819722185
2022-05-05,-0.03941090634047839,25439.443133769037
2022-05-06,0.0,25439.443133769037
2022-05-07,0.0,25439.443133769037
2022-05-08,0.0,25439.443133769037
2022-05-09,0.0,25439.443133769037
2022-05-10,0.0,25439.443133769037
2022-05-11,-0.0829421053463727,23329.442161414907
2022-05-12,0.0,23329.442161414907
2022-05-13,-0.010985859950683796,23073.148177102023
2022-05-14,-0.009583386726474297,22852.02927512361
2022-05-15,0.041160391035760746,23792.62773604835
2022-05-16,-0.05738428918557659,22427.30470555818
2022-05-17,-0.017309043565485127,22039.109511353265
2022-05-18,-0.022337040299987843,21546.821034022323
2022-05-19,0.024734738282236712,22079.77601311306
2022-05-20,-0.04055942965681891,21184.232891070882
2022-05-21,-0.006262704533863239,21051.562299697558
2022-05-22,0.015250751120215789,21372.614437021963
2022-05-23,-0.041829106815613804,20478.61706480684
2022-05-24,-0.000643056906709627,20465.448148663454
2022-05-25,-0.0037798957960507584,20388.090887242026
2022-05-26,-0.02022375983082403,19975.76703372943
2022-05-27,0.0,19975.76703372943
2022-05-28,-0.000521713295357995,19965.345410482958
2022-05-29,0.014999447834655122,20264.81456746837
2022-05-30,0.07667249024577338,21818.568364724993
2022-05-31,0.002099807680118859,21864.38316214644
2022-06-01,-0.034290974623449766,21114.632153975897
2022-06-02,0.0005037056702525966,21125.26771391715
2022-06-03,-0.022913485290288804,20641.214202900897
2022-06-04,-0.0016984773192316727,20606.155568735867
2022-06-05,-0.013140857006486928,20335.373024953686
2022-06-06,0.04844695425957779,21320.55991174507
2022-06-07,-0.05969236777468001,20047.88520833108
2022-06-08,-0.04889142112669087,19067.71560991101
2022-06-09,-0.017511226057471796,18733.816531466273
2022-06-10,0.0,18733.816531466273
2022-06-11,0.0,18733.816531466273
2022-06-12,0.0,18733.816531466273
2022-06-13,0.0,18733.816531466273
2022-06-14,0.0,18733.816531466273
2022-06-15,0.01426528275204686,19001.05972131261
2022-06-16,-0.06113079030443913,17839.509923926926
2022-06-17,0.0,17839.509923926926
2022-06-18,0.0,17839.509923926926
2022-06-19,0.04223779063832822,18593.011409184128
2022-06-20,-5.331103727690412e-06,18592.9122879117
2022-06-21,0.007251793666990247,18727.74425149208
2022-06-22,-0.0088457058181588,18562.084135205667
2022-06-23,0.029226755997074916,19104.5936390225
2022-06-24,0.006024917281094888,19219.69723538654
2022-06-25,-0.018415901097341925,18865.749191978804
2022-06-26,-0.01608339489232713,18562.323897784612
2022-06-27,-0.039303014471717135,17832.76861300128
2022-06-28,-0.02425322227585658,17400.266512036244
2022-06-29,0.0,17400.266512036244
2022-06-30,0.0,17400.266512036244
2022-07-01,-0.06999679866628938,16182.303560253467
2022-07-02,-0.014992478703571455,15939.690718751637
2022-07-03,-0.016593710894108216,15675.192099223173
2022-07-04,0.028592609641586053,16123.386747973134
2022-07-05,-0.05726094000676063,15200.146466691644
2022-07-06,0.01920585147176901,15492.078222080057
2022-07-07,0.05141358061119172,16288.581434585858
2022-07-08,-0.0013939398323089547,16265.87613211238
2022-07-09,-0.0361526054939596,15677.822329294508
2022-07-10,-0.012376839390812355,15483.780440327138
2022-07-11,0.0,15483.780440327138
2022-07-12,0.0,15483.780440327138
2022-07-13,-0.019263233330803486,15185.512764862186
2022-07-14,-0.01732022252063914,14922.496304684766
2022-07-15,0.011679782141964967,15096.78781053776
2022-07-16,-0.00393804835744882,15037.335930097717
2022-07-17,-0.01515924713879635,14809.381238424263
2022-07-18,0.050471438464005036,15556.832012289384
2022-07-19,0.04285656973400842,16223.54446826432
2022-07-20,-0.007388332837773737,16103.679521924361
2022-07-21,0.002384224762281617,16142.07431340438
2022-07-22,-0.026751949154552923,15710.242362123172
2022-07-23,0.0,15710.242362123172
2022-07-24,-0.006705542322165359,15604.896667072479
2022-07-25,-0.013623535980545887,15392.302795855916
2022-07-26,0.0,15392.302795855916
2022-07-27,0.07707950464392965,16578.733870689863
2022-07-28,0.038688262011820074,17220.136270503346
2022-07-29,-0.002893679213309186,17170.30672012704
2022-07-30,-0.01237631496114533,16957.801596179277
2022-07-31,0.0,16957.801596179277
2022-08-01,0.0,16957.801596179277
2022-08-02,-0.01082781771794561,16774.185611598765
2022-08-03,-0.033021504836304616,16220.276760300285
2022-08-04,-0.002355498347877072,16182.069925189287
2022-08-05,-0.013889931302828007,15957.302085590849
2022-08-06,-0.015319660818690184,15712.84163005822
2022-08-07,-0.009516197716032515,15563.315122425878
2022-08-08,0.02734409340575672,15988.879864836716
2022-08-09,-0.01638768729120421,15726.85910147514
2022-08-10,-0.0035273369697412793,15671.385169948595
